"176","2016-04-22","KRSS","110","30000","30000","0","2130","0.8830"
"177","2016-04-23","KRSS","110","24000","33000","0","2130","0.8840"
"178","2016-04-24","KRSS","110","27000","30000","0","2130","0.8840"
"179","2016-04-25","KRSS","110","30000","33000","0","330","0.8750"
"180","2016-04-26","KRSS","110","30000","33000","0","2010","0.8940"
"181","2016-04-27","KRSS","110","27000","33000","0","2130","0.8960"
"182","2016-04-28","KRSS","110","30000","30000","0","2130","0.8970"
"183","2016-04-29","KRSS","110","27000","30000","0","2130","0.8960"
"184","2016-04-30","KRSS","110","27000","30000","0","2130","0.8960"
"185","2016-05-01","KRSS","110","27000","30000","0","2130","0.8940"
"186","2016-05-02","KRSS","110","27000","30000","0","2130","0.8940"
"187","2016-05-03","KRSS","110","27000","33000","0","2130","0.8930"
"188","2016-05-04","KRSS","110","27000","30000","0","2130","0.8940"
"189","2016-05-05","KRSS","110","30000","33000","0","2130","0.8940"
"190","2016-05-06","KRSS","110","27000","30000","0","2130","0.8930"
"191","2016-05-07","KRSS","110","27000","30000","0","2130","0.8920"
"192","2016-05-08","KRSS","110","27000","30000","0","2130","0.8910"
"193","2016-05-09","KRSS","110","27000","30000","0","2130","0.8920"
"194","2016-05-10","KRSS","110","27000","33000","0","2130","0.8920"
"195","2016-05-11","KRSS","110","27000","30000","0","2130","0.8920"
"196","2016-05-12","KRSS","110","30000","33000","0","2130","0.8920"
"197","2016-05-13","KRSS","110","30000","33000","0","2130","0.8920"
"198","2016-05-14","KRSS","110","27000","30000","0","2130","0.8910"
"199","2016-05-15","KRSS","110","21000","27000","0","2130","0.8910"
"200","2016-05-16","KRSS","110","24000","24000","0","2130","0.8910"
"201","2016-05-17","KRSS","110","24000","27000","0","2310","0.8910"
"202","2016-05-18","KRSS","110","27000","33000","0","2550","0.8900"
"203","2016-05-19","KRSS","110","27000","30000","0","2550","0.8890"
"204","2016-05-20","KRSS","110","30000","33000","0","2550","0.8880"
"205","2016-05-21","KRSS","110","27000","30000","0","2550","0.8880"
"206","2016-05-22","KRSS","110","27000","33000","0","2550","0.8880"
"207","2016-05-23","KRSS","110","30000","33000","0","2550","0.8880"
"208","2016-05-24","KRSS","110","27000","30000","0","2550","0.8890"
"209","2016-05-25","KRSS","110","30000","33000","0","2550","0.8890"
"210","2016-05-26","KRSS","110","30000","33000","0","2550","0.8890"
"211","2016-05-27","KRSS","110","27000","33000","0","2550","0.8890"
"212","2016-05-28","KRSS","110","27000","27000","0","1890","0.8840"
"213","2016-05-29","KRSS","110","24000","30000","0","1980","0.8880"
"214","2016-05-30","KRSS","110","30000","30000","0","2130","0.8940"
"215","2016-05-31","KRSS","110","30000","33000","0","2220","0.8940"
"216","2016-06-01","KRSS","110","27000","33000","0","2220","0.8940"
"217","2016-06-02","KRSS","110","27000","30000","0","2220","0.8930"
"218","2016-06-03","KRSS","110","27000","30000","0","2220","0.8930"
"219","2016-06-04","KRSS","110","27000","30000","0","2220","0.8900"
"220","2016-06-05","KRSS","110","21000","24000","0","2220","0.8910"
"221","2016-06-06","KRSS","110","30000","33000","0","2220","0.8910"
"222","2016-06-07","KRSS","110","27000","33000","0","2220","0.8900"
"223","2016-06-08","KRSS","110","27000","30000","0","2220","0.8910"
"224","2016-06-09","KRSS","110","27000","27000","0","2220","0.8910"
"225","2016-06-10","KRSS","110","27000","33000","0","2220","0.8910"
"226","2016-06-11","KRSS","110","24000","24000","0","2220","0.8910"
"227","2016-06-12","KRSS","110","24000","27000","0","2220","0.8910"
"228","2016-06-13","KRSS","110","27000","30000","0","2220","0.8910"
"229","2016-06-14","KRSS","110","27000","30000","0","2220","0.8910"
"230","2016-06-15","KRSS","110","24000","30000","0","2220","0.8910"
"231","2016-06-16","KRSS","110","27000","30000","0","2220","0.8910"
"232","2016-06-17","KRSS","110","27000","30000","0","2220","0.8910"
"233","2016-06-18","KRSS","110","24000","27000","0","2220","0.8900"
"234","2016-06-19","KRSS","110","24000","27000","0","2220","0.8900"
"235","2016-06-20","KRSS","110","27000","30000","0","2220","0.8900"
"236","2016-06-21","KRSS","110","27000","30000","0","2220","0.8900"
"237","2016-06-22","KRSS","110","24000","30000","0","2220","0.8900"
"238","2016-06-23","KRSS","110","27000","27000","0","2220","0.8910"
"239","2016-06-24","KRSS","110","27000","30000","0","2220","0.8910"
"240","2016-06-25","KRSS","110","24000","27000","0","2220","0.8900"
"241","2016-06-26","KRSS","110","24000","27000","0","1740","0.8940"
"242","2016-06-27","KRSS","110","24000","27000","0","1830","0.8890"
"243","2016-06-28","KRSS","110","24000","30000","0","1830","0.8870"
"244","2016-06-29","KRSS","110","24000","27000","0","1830","0.8890"
"245","2016-06-30","KRSS","110","27000","27000","0","1830","0.8900"
"246","2016-07-01","KRSS","110","27000","30000","0","1890","0.8920"
"247","2016-07-02","KRSS","110","24000","27000","0","1890","0.8900"
"248","2016-07-03","KRSS","110","24000","27000","0","1890","0.8910"
"249","2016-07-04","KRSS","110","24000","33000","0","2040","0.8920"
"250","2016-07-05","KRSS","110","30000","33000","0","2040","0.8910"
"251","2016-07-06","KRSS","110","27000","27000","0","2040","0.8910"
"252","2016-07-07","KRSS","110","27000","33000","0","2040","0.8910"
"253","2016-07-08","KRSS","110","27000","30000","0","2040","0.8910"
"254","2016-07-09","KRSS","110","18000","21000","0","2040","0.8910"
"255","2016-07-10","KRSS","110","24000","27000","0","2040","0.8910"
"256","2016-07-11","KRSS","110","27000","30000","0","2040","0.8910"
